target_definition,model,mapping,domain,alpha,conformal_method,weighting,metric,n_repeats,mean,sd,min,q25,median,q75,max
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,ambiguous_rate,10,0.0026517482469542372,0.006809766780918063,0.0,0.0,0.0,0.0,0.02150754605381805
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,empty_rate,10,0.0031062000121063254,0.003510041932572305,0.0,3.46812790455712e-05,0.001885896715930288,0.005203974552908854,0.00914337656818809
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,singleton_accuracy,10,0.8090371381447646,0.002927726187945238,0.8047658688865765,0.8069538215855809,0.809429743578782,0.8103336564622622,0.8133964461903892
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class0_coverage,10,0.8258496012267665,0.004702920039957303,0.8178390737497567,0.8232464729847877,0.8261474808815483,0.8287059884427062,0.8338021357023763
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class1_coverage,10,0.7729824636937405,0.010149401082728667,0.7556685576660072,0.7673818739294654,0.7718416369493601,0.7786620505978562,0.7923519657643744
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class0_avg_set_size,10,0.9996207478556363,0.008012536174919408,0.9910950181241881,0.995550656978655,0.9984417972089864,0.9999590797224436,1.0194843909058389
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class1_avg_set_size,10,0.9994015356926826,0.0101575012657665,0.9904287727114612,0.9934276932049382,0.9974698024860684,1.0,1.025102389945036
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.8277431707635451,0.003989131484692284,0.8227920107659482,0.8243698828269459,0.8283049563155312,0.8292308438164053,0.8362287946286108
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.7751622783389915,0.008702130704937836,0.7583476076994238,0.7720415939134275,0.7756411280499587,0.7819062164416355,0.7870052894847916
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,coverage,10,0.7996333333333334,0.00530913491825618,0.7919333333333334,0.7959999999999999,0.7988666666666666,0.8033,0.81
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,avg_set_size,10,0.9993933333333335,0.009463090091195036,0.9894666666666667,0.9938833333333333,0.9982666666666666,0.9999666666666667,1.0228
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,singleton_rate,10,0.9937400000000001,0.0068130194897638024,0.9772,0.9922333333333333,0.9944333333333333,0.9989,1.0
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,ambiguous_rate,10,0.002826666666666667,0.007225141290429321,0.0,0.0,0.0,0.0,0.0228
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,empty_rate,10,0.0034333333333333342,0.003972529125673088,0.0,3.3333333333333335e-05,0.0017333333333333333,0.006116666666666667,0.010533333333333334
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,singleton_accuracy,10,0.8018355078791359,0.002998334155346828,0.7959061208161088,0.8007007522567703,0.802131767642327,0.8040627748832267,0.8055669259107655
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class0_coverage,10,0.7990220388890295,0.00476368265090935,0.790654813529922,0.7957231136166522,0.799804899197919,0.803089430894309,0.8043360433604336
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class1_coverage,10,0.8006097486535161,0.008686904180852316,0.7903030303030303,0.7962161067810904,0.7971604699547913,0.8039308993742662,0.820952380952381
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class0_avg_set_size,10,0.9996421976711642,0.009012514351166621,0.9899186991869918,0.9946886523417267,0.9985907741557901,0.9999457994579946,1.0220054200542006
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class1_avg_set_size,10,0.9989958208462522,0.010192256932316904,0.9887445887445887,0.9925967052370595,0.9977489177489177,1.0,1.0240692640692641
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class0_singleton_accuracy,10,0.8009567439917232,0.0035375130317153725,0.7955974842767296,0.7986380259003174,0.8012030186642017,0.803227551899779,0.8058906640582545
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,label_conditional,unweighted,class1_singleton_accuracy,10,0.8032415315808382,0.006296054991181,0.7931873479318735,0.8017028581707586,0.8025796181344069,0.8060664783312113,0.8165365507452094
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,coverage,10,0.8062635200076205,0.004453855645079786,0.7989696419156275,0.8036956597782747,0.8064214896686146,0.8087965486439148,0.8140864301881299
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,avg_set_size,10,0.9921103420807169,0.007453821209965509,0.9815718058373026,0.9887357374182624,0.9894883083528772,0.9947025161384799,1.00554020463319
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,singleton_rate,10,0.9902942334873073,0.004478132553683098,0.9815718058373026,0.9887357374182624,0.9894883083528772,0.9933794805114998,0.9964596616661427
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,ambiguous_rate,10,0.0009080542967047319,0.00197152611046368,0.0,0.0,0.0,0.0,0.0055402046331900255
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,empty_rate,10,0.008797712215987871,0.005824057494136211,0.0,0.005297483861519994,0.010511691647122817,0.011264262581737673,0.018428194162697413
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,singleton_accuracy,10,0.8132602734975691,0.004617525926306589,0.8081050414606911,0.8089179627674873,0.8132779046196706,0.8157289604079796,0.8213075761437737
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class0_coverage,10,0.8659314016304125,0.004198343183440382,0.8618197497049898,0.8626180727507132,0.8648417539545661,0.8679893899147819,0.8753565451538442
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class1_coverage,10,0.6984329516187788,0.008900644308913916,0.6853586499395383,0.6925844143225247,0.6973763112113338,0.7031852072956738,0.7159099307728314
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class0_avg_set_size,10,0.994228867312672,0.0057154046731271255,0.9854487682110649,0.9917779117753809,0.9924382414873893,0.996159776500263,1.004538014369886
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class1_avg_set_size,10,0.9882741190566134,0.010856771370615654,0.9746137602203772,0.982114538887903,0.9849623019319358,0.9929218576556456,1.0073209467327144
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class0_singleton_accuracy,10,0.8714989050236206,0.004192200876784217,0.868151736438414,0.8687162702056914,0.869941567294629,0.8717345309949877,0.8810024045329016
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,survey_weighted,class1_singleton_accuracy,10,0.7072632165216113,0.00808745114684508,0.6978409427284135,0.6997286783963421,0.7064087049111571,0.7137966605211078,0.7207240660758965
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,coverage,10,0.8001866666666666,0.005120165892374229,0.7947333333333333,0.7960166666666666,0.7990666666666666,0.8019166666666667,0.8091333333333334
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,avg_set_size,10,0.9917400000000001,0.0075480649143086715,0.9816,0.9879333333333333,0.9892,0.9941,1.0054666666666667
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,singleton_rate,10,0.98994,0.004509244277106446,0.9816,0.9879333333333333,0.9892,0.9933500000000001,0.9964666666666666
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,ambiguous_rate,10,0.0009,0.0019513211732023138,0.0,0.0,0.0,0.0,0.0054666666666666665
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,empty_rate,10,0.00916,0.005903018687894324,0.0,0.0059,0.0108,0.012066666666666667,0.0184
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,singleton_accuracy,10,0.8074145149601115,0.003098647417805974,0.8023170160048215,0.8055703222628636,0.8077676216702152,0.8097753106226699,0.8118038576473784
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class0_coverage,10,0.844410114749764,0.00444765878193367,0.8396574154379879,0.8414591310050135,0.8429724978082391,0.8465207023628875,0.8522493224932249
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class1_coverage,10,0.7295463117382142,0.007022409122828803,0.7209141274238227,0.7240186590879112,0.7291540372801197,0.7340781634945126,0.7416450216450217
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class0_avg_set_size,10,0.9934416039301459,0.006254107288133498,0.9842818428184282,0.9905138768430182,0.9910032093817578,0.9956099587768044,1.0045528455284554
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class1_avg_set_size,10,0.9890220136003262,0.009751105108407127,0.9773160173160174,0.9833355592929693,0.9861447869760998,0.9922083318343706,1.006926406926407
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class0_singleton_accuracy,10,0.8505323147376777,0.002844382434236788,0.8441374809658473,0.8500684340405665,0.850872293366548,0.851539813244183,0.8539647577092511
unadjusted_reported_income_50000,logistic_regression,raw,id_test,0.2,marginal,unweighted,class1_singleton_accuracy,10,0.7381821906865088,0.00441534662591616,0.7321178120617111,0.7352070541729057,0.7378635793228457,0.7405403184137486,0.744998244998245
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,coverage,10,0.936688929084632,0.002766657474406692,0.9304698388351309,0.9358475962302467,0.9367247751742511,0.938041840776096,0.9405251233326786
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,avg_set_size,10,1.4237117819357465,0.009274863651701592,1.4063132378096102,1.4186108721302342,1.4234887910015437,1.4306649480881855,1.436748155776828
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,singleton_rate,10,0.5762882180642536,0.009274863651701616,0.563251844223172,0.5693350519118143,0.5765112089984563,0.5813891278697658,0.5936867621903898
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,ambiguous_rate,10,0.4237117819357463,0.009274863651701607,0.40631323780961015,0.4186108721302342,0.42348879100154374,0.4306649480881856,0.436748155776828
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,singleton_accuracy,10,0.8901802486830791,0.0031195244451271264,0.882884097148571,0.8894654003490889,0.8904885636737945,0.8912414037427785,0.8944080214253923
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class0_coverage,10,0.9639620284054391,0.0016976542526904294,0.9614096845195834,0.9627822313728014,0.9641935683768279,0.965399125432216,0.96593840460313
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class1_coverage,10,0.907077507624545,0.005453253923713263,0.8930699111132553,0.9071622479727641,0.9080672185633388,0.9095643545508005,0.9129329757175026
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class0_avg_set_size,10,1.3349190138510862,0.010757222582368529,1.3101372234610518,1.3327094884311679,1.3380000807027286,1.3391833604424046,1.3501523264002644
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class1_avg_set_size,10,1.5201174029997482,0.009646355201935741,1.510659498703273,1.5112618345066244,1.5175103105755277,1.5290540478869676,1.5338907933047432
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class0_singleton_accuracy,10,0.9458092150702935,0.002522278173571927,0.9416289104521045,0.9440739180993766,0.9461762931468987,0.9476812914675259,0.9491441037757199
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,survey_weighted,class1_singleton_accuracy,10,0.8063954757791627,0.00988186111202641,0.78144744430385,0.804706877027408,0.8083421402563413,0.811948278597706,0.8159244147998457
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,coverage,10,0.9399253333333334,0.0024301659751273614,0.93448,0.9392033333333333,0.9401066666666666,0.94119,0.9432533333333334
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,avg_set_size,10,1.4243426666666665,0.008936786618339302,1.4083866666666667,1.4193166666666666,1.4238866666666667,1.43112,1.43692
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,singleton_rate,10,0.5756573333333332,0.008936786618339286,0.56308,0.56888,0.5761133333333333,0.5806833333333333,0.5916133333333333
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,ambiguous_rate,10,0.42434266666666665,0.008936786618339293,0.4083866666666667,0.41931666666666667,0.42388666666666663,0.43112,0.43692
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,singleton_accuracy,10,0.8956749581817085,0.0026853305587075495,0.8892519889116766,0.8952611882921897,0.8961208446634195,0.8964446142176152,0.8992209514337809
unadjusted_reported_income_50000,logistic_regression,raw,ood_test,0.05,label_conditional,unweighted,class0_coverage,10,0.9606831472620947,0.0015795354751198254,0.9580542264752792,0.9593899521531101,0.961111111111111,0.9618886230728336,0.9627857522594365
